NMI,METER SERIAL NUMBER,CON/GEN,DATE,ESTIMATED?,00:00 - 00:30,00:30 - 01:00,01:00 - 01:30,01:30 - 02:00,02:00 - 02:30,02:30 - 03:00,03:00 - 03:30,03:30 - 04:00,04:00 - 04:30,04:30 - 05:00,05:00 - 05:30,05:30 - 06:00,06:00 - 06:30,06:30 - 07:00,07:00 - 07:30,07:30 - 08:00,08:00 - 08:30,08:30 - 09:00,09:00 - 09:30,09:30 - 10:00,10:00 - 10:30,10:30 - 11:00,11:00 - 11:30,11:30 - 12:00,12:00 - 12:30,12:30 - 13:00,13:00 - 13:30,13:30 - 14:00,14:00 - 14:30,14:30 - 15:00,15:00 - 15:30,15:30 - 16:00,16:00 - 16:30,16:30 - 17:00,17:00 - 17:30,17:30 - 18:00,18:00 - 18:30,18:30 - 19:00,19:00 - 19:30,19:30 - 20:00,20:00 - 20:30,20:30 - 21:00,21:00 - 21:30,21:30 - 22:00,22:00 - 22:30,22:30 - 23:00,23:00 - 23:30,23:30 - 00:00
6001260509,7625,Consumption,26/10/19,No,0.35,0.338,0.925,0.944,0.188,0.231,0.225,0.219,0.2,0.2,0.194,0.212,0.175,0.212,0.188,0.194,0.194,0.188,0.994,0.206,0.206,0.3,0.256,0.362,0.206,0.188,0.181,0.294,0.281,0.294,0.281,0.287,0.306,0.237,0.3,0.338,0.256,0.188,0.188,0.188,0.188,0.181,0.188,0.188,0.212,0.206,0.219,0.381
6001260509,7625,Consumption,27/10/19,No,0.313,0.188,0.194,0.181,0.181,0.2,0.175,0.181,0.194,0.175,0.181,0.2,0.175,0.188,0.181,0.175,0.188,0.188,1.006,0.325,0.225,0.056,0.119,0.063,0.075,0.056,0.063,0.075,0.063,0.075,0.063,0.075,0.063,0.244,0.563,0.125,0.256,0.138,0.325,0.325,0.344,0.138,0.125,0.2,0.275,0.344,0.287,0.206
6001260509,7625,Consumption,28/10/19,No,0.844,0.256,0.694,0.094,0.056,0.069,0.05,0.056,0.075,0.056,0.05,0.075,0.05,0.05,0.763,0.275,0.094,0.05,0.056,0.075,0.056,0.056,0.063,0.05,0.069,0.044,0.069,0.063,0.063,0.063,0.063,0.056,0.069,0.056,0.088,0.081,0.088,0.813,0.344,0.206,0.212,0.219,0.131,0.2,0.188,0.194,0.206,0.1
6001260509,7625,Consumption,29/10/19,No,0.188,0.581,0.75,0.088,0.056,0.075,0.05,0.069,0.056,0.063,0.056,0.056,0.063,0.219,0.669,0.181,0.094,0.106,0.069,0.063,0.069,0.056,0.069,0.063,0.063,0.063,0.069,0.05,0.075,0.05,0.069,0.05,0.069,0.056,0.056,0.069,0.05,0.225,0.781,0.487,0.394,0.231,0.2,0.144,0.263,0.362,0.388,0.313
6001260509,7625,Consumption,30/10/19,No,0.35,0.388,0.194,0.188,0.175,0.194,0.175,0.188,0.181,0.175,0.188,0.175,0.181,0.381,0.706,0.231,0.194,0.206,0.175,0.194,0.2,0.206,0.206,0.206,0.225,0.175,0.188,0.181,0.175,0.194,0.169,0.188,0.181,0.181,0.194,0.175,0.188,0.294,0.3,0.394,0.237,0.219,0.144,0.181,0.169,0.706,0.275,0.544
6001260509,7625,Consumption,31/10/19,No,0.913,1.081,0.688,0.625,0.506,0.088,0.063,0.069,0.069,0.069,0.088,0.056,0.075,0.063,0.119,0.119,0.194,0.069,0.056,0.069,0.069,0.05,0.125,0.069,0.063,0.069,0.063,0.069,0.063,0.069,0.075,0.056,0.069,0.075,0.05,0.25,0.181,0.25,0.3,0.106,0.1,0.169,0.331,0.338,0.163,0.269,0.319,0.338
6001260509,7625,Consumption,1/11/19,No,0.25,0.263,0.388,0.513,0.775,0.106,0.106,0.106,0.081,0.1,0.106,0.075,0.106,0.081,0.144,0.181,0.094,0.081,0.069,0.094,0.069,0.069,0.075,0.069,0.075,0.075,0.063,0.075,0.069,0.069,0.075,0.081,0.081,0.163,0.481,0.563,0.15,0.094,0.063,0.069,0.075,0.069,0.075,0.056,0.075,0.063,0.069,0.075
6001260509,7625,Consumption,2/11/19,No,0.056,0.075,0.069,0.075,0.088,0.081,0.081,0.056,0.075,0.063,0.063,0.069,0.056,0.069,0.056,0.063,0.056,0.056,0.069,0.05,0.106,0.075,0.063,0.069,0.05,0.063,0.056,0.056,0.063,0.056,0.063,0.063,0.056,0.069,0.05,0.075,0.063,0.069,0.1,0.075,0.075,0.063,0.063,0.063,0.063,0.069,0.056,0.069
6001260509,7625,Consumption,3/11/19,No,0.056,0.069,0.056,0.069,0.05,0.075,0.05,0.075,0.044,0.075,0.05,0.069,0.05,0.063,0.05,0.069,0.05,0.069,0.05,0.069,0.056,0.094,0.081,0.063,0.069,0.05,0.075,0.044,0.075,0.044,0.106,0.156,0.094,0.069,0.106,0.169,0.2,0.394,0.406,0.219,0.263,0.144,0.169,0.125,0.138,0.2,0.169,0.456
6001260509,7625,Consumption,4/11/19,No,0.644,0.219,0.088,0.094,0.088,0.088,0.063,0.069,0.05,0.075,0.05,0.063,0.056,0.056,0.069,0.056,0.069,0.119,0.638,0.269,0.194,0.169,0.237,0.094,0.069,0.056,0.069,0.05,0.063,0.056,0.063,0.056,0.05,0.069,0.244,0.225,0.113,0.231,0.175,0.381,0.188,0.3,0.163,0.194,0.194,0.231,0.269,0.294
6001260509,7625,Consumption,5/11/19,No,0.244,0.206,0.688,0.419,0.738,0.063,0.069,0.069,0.05,0.056,0.069,0.056,0.05,0.069,0.056,0.056,0.056,0.069,0.056,0.706,0.6,0.056,0.063,0.144,0.056,0.131,0.125,0.094,0.25,0.313,0.281,0.763,0.263,0.188,0.219,0.119,0.3,0.237,0.375,0.525,0.381,0.319,0.319,0.275,0.325,0.306,0.319,0.444
6001260509,7625,Consumption,6/11/19,No,0.763,0.831,0.287,0.181,0.194,0.175,0.181,0.175,0.181,0.181,0.206,0.212,0.181,0.188,0.719,0.513,0.194,0.188,0.175,0.181,0.175,0.181,0.181,0.175,0.188,0.175,0.188,0.206,0.2,0.2,0.175,0.194,0.181,0.188,0.181,0.175,0.194,0.319,0.3,0.188,0.225,0.138,0.244,0.119,0.144,0.231,0.331,0.169
6001260509,7625,Consumption,7/11/19,No,0.237,0.713,0.519,0.356,0.075,0.063,0.063,0.069,0.056,0.069,0.1,0.069,0.069,0.056,0.3,0.163,0.063,0.05,0.05,0.069,0.05,0.063,0.056,0.05,0.069,0.106,0.075,0.056,0.056,0.063,0.063,0.063,0.056,0.063,0.056,0.069,0.231,0.237,0.206,0.131,0.131,0.169,0.219,0.194,0.244,0.331,0.231,0.231
6001260509,7625,Consumption,8/11/19,No,0.356,0.506,0.775,0.125,0.094,0.05,0.081,0.05,0.075,0.056,0.056,0.069,0.056,0.069,0.194,0.237,0.138,0.05,0.05,0.106,0.144,0.175,0.125,0.131,0.225,0.144,0.088,0.069,0.063,0.094,0.231,0.412,0.1,0.206,0.194,0.25,0.356,0.106,0.344,0.394,0.194,0.194,0.212,0.219,0.206,0.381,0.25,0.269
6001260509,7625,Consumption,9/11/19,No,0.212,0.325,0.569,0.469,0.431,0.063,0.056,0.075,0.056,0.056,0.069,0.069,0.056,0.056,0.069,0.069,0.056,0.45,0.906,0.094,0.169,0.1,0.237,0.15,0.175,0.1,0.1,0.088,0.169,0.069,0.075,0.05,0.056,0.075,0.056,0.056,0.063,0.344,0.3,0.263,0.906,0.563,0.25,0.163,0.188,0.113,0.138,0.119
6001260509,7625,Consumption,10/11/19,No,0.738,0.3,0.694,0.081,0.088,0.081,0.05,0.069,0.05,0.063,0.063,0.05,0.069,0.056,0.05,0.069,0.056,0.081,0.25,0.063,0.169,0.106,0.063,0.088,0.05,0.069,0.081,0.131,0.088,0.063,0.069,0.075,0.069,0.056,0.063,0.113,0.181,0.669,0.3,0.456,0.863,0.725,0.606,0.55,0.388,0.194,0.244,0.287
6001260509,7625,Consumption,11/11/19,No,0.219,0.381,0.706,0.419,0.487,0.069,0.113,0.081,0.056,0.056,0.081,0.044,0.069,0.075,0.806,0.287,0.081,0.063,0.069,0.056,0.063,0.081,0.044,0.063,0.063,0.075,0.156,0.081,0.075,0.069,0.056,0.069,0.063,0.05,0.056,0.056,0.069,0.094,0.25,0.163,0.169,0.131,0.113,0.131,0.138,0.294,0.1,0.088
6001260509,7625,Consumption,12/11/19,No,0.5,0.375,0.713,0.075,0.069,0.056,0.063,0.05,0.069,0.056,0.069,0.063,0.069,0.081,0.831,0.125,0.069,0.063,0.069,0.056,0.063,0.056,0.063,0.056,0.094,0.088,0.05,0.063,0.056,0.056,0.069,0.05,0.069,0.05,0.069,0.056,0.056,0.225,0.25,0.275,0.219,0.2,0.281,0.181,0.156,0.175,0.194,0.287
6001260509,7625,Consumption,13/11/19,No,0.538,0.563,0.269,0.081,0.106,0.069,0.069,0.056,0.069,0.056,0.05,0.069,0.044,0.05,0.894,0.237,0.069,0.056,0.05,0.069,0.05,0.05,0.069,0.044,0.069,0.05,0.056,0.063,0.05,0.063,0.05,0.069,0.05,0.069,0.05,0.069,0.05,0.331,1.044,0.444,0.244,0.25,0.331,0.219,0.156,0.25,0.206,0.2
6001260509,7625,Consumption,14/11/19,No,0.3,0.606,0.625,0.237,0.075,0.056,0.063,0.05,0.069,0.056,0.056,0.063,0.05,0.225,0.275,0.131,0.05,0.056,0.063,0.056,0.063,0.056,0.063,0.05,0.069,0.056,0.056,0.069,0.063,0.056,0.069,0.056,0.056,0.069,0.056,0.063,0.069,0.069,0.05,0.106,0.212,0.394,0.269,0.225,0.212,0.269,0.206,0.344
6001260509,7625,Consumption,15/11/19,No,0.125,0.1,0.075,0.094,0.056,0.075,0.1,0.106,0.069,0.069,0.075,0.069,0.063,0.081,0.094,0.15,0.081,0.206,0.081,0.069,0.344,0.481,0.169,0.156,0.169,0.163,0.25,0.7,0.169,0.175,0.163,0.256,1.106,0.656,0.519,0.381,0.1,0.306,0.263,0.237,0.237,0.344,0.219,0.244,0.175,0.188,0.256,0.206
6001260509,7625,Consumption,16/11/19,No,0.163,0.338,0.525,0.819,0.075,0.075,0.063,0.063,0.056,0.069,0.056,0.056,0.069,0.056,0.063,0.069,0.056,0.075,0.069,0.963,0.106,0.144,0.1,0.094,0.106,0.063,0.113,0.081,0.056,0.069,0.069,0.05,0.069,0.075,0.056,0.075,0.075,0.05,0.069,0.063,0.063,0.319,0.513,0.269,0.244,0.287,0.125,0.1
6001260509,7625,Consumption,17/11/19,No,0.1,0.625,0.325,0.594,0.088,0.069,0.069,0.069,0.063,0.1,0.088,0.075,0.069,0.056,0.069,0.056,0.069,0.056,0.056,0.894,0.081,0.138,0.212,0.094,0.063,0.138,0.075,0.119,0.081,0.063,0.575,0.163,0.125,0.081,0.081,0.175,0.181,0.294,0.237,0.319,0.131,0.119,0.144,0.144,0.181,0.244,0.194,0.244
6001260509,7625,Consumption,18/11/19,No,1.394,1.381,0.538,0.081,0.069,0.075,0.069,0.069,0.075,0.063,0.075,0.056,0.075,0.369,0.463,0.075,0.056,0.063,0.05,0.069,0.05,0.069,0.056,0.069,0.05,0.063,0.063,0.056,0.069,0.063,0.063,0.069,0.056,0.056,0.075,0.081,0.088,0.25,0.094,0.244,0.106,0.1,0.113,0.169,0.138,0.188,0.206,0.494
6001260509,7625,Consumption,19/11/19,No,0.519,0.506,0.113,0.088,0.063,0.063,0.056,0.075,0.069,0.056,0.069,0.1,0.075,0.088,0.244,0.063,0.075,0.063,0.056,0.069,0.056,0.069,0.069,0.05,0.069,0.069,0.056,0.069,0.063,0.056,0.075,0.056,0.063,0.075,0.056,0.056,0.063,0.056,0.756,0.35,0.144,0.119,0.113,0.163,0.188,0.3,0.188,0.344
6001260509,7625,Consumption,20/11/19,No,0.25,0.125,0.1,0.081,0.063,0.075,0.069,0.05,0.069,0.056,0.063,0.113,0.069,0.069,0.75,0.113,0.056,0.063,0.063,0.056,0.069,0.05,0.081,0.094,0.081,0.063,0.063,0.075,0.056,0.063,0.063,0.056,0.069,0.05,0.069,0.056,0.069,0.063,0.212,0.163,0.119,0.113,0.144,0.394,0.2,0.325,0.231,0.256
6001260509,7625,Consumption,21/11/19,No,0.75,0.138,0.738,0.106,0.088,0.075,0.075,0.094,0.1,0.081,0.088,0.088,0.106,0.094,0.169,0.088,0.069,0.063,0.069,0.056,0.075,0.075,0.106,0.075,0.063,0.069,0.069,0.063,0.069,0.069,0.069,0.275,0.212,0.15,0.431,0.281,0.263,0.362,0.169,0.181,0.119,0.131,0.125,0.194,0.231,0.287,0.194,0.538
6001260509,7625,Consumption,22/11/19,No,0.319,0.688,0.088,0.075,0.069,0.069,0.075,0.069,0.075,0.069,0.088,0.081,0.1,0.1,0.156,0.125,0.075,0.113,0.081,0.063,0.063,0.075,0.063,0.056,0.075,0.056,0.063,0.075,0.056,0.069,0.069,0.056,0.056,0.063,0.063,0.056,0.263,0.094,0.106,0.156,0.269,0.219,0.244,0.244,0.269,0.206,0.3,0.194
6001260509,7625,Consumption,23/11/19,No,0.394,0.156,0.169,0.113,0.094,0.075,0.063,0.088,0.056,0.069,0.081,0.056,0.075,0.069,0.063,0.069,0.069,0.063,0.7,0.263,0.431,0.063,0.088,0.069,0.063,0.069,0.05,0.113,0.081,0.056,0.063,0.063,0.056,0.063,0.05,0.063,0.056,0.438,0.663,0.244,0.181,0.212,0.8,0.369,0.237,0.2,0.231,0.287
6001260509,7625,Consumption,24/11/19,No,0.231,0.5,1.287,1.031,0.375,0.081,0.069,0.075,0.069,0.075,0.075,0.063,0.075,0.056,0.075,0.063,0.069,0.394,0.7,0.081,0.056,0.069,0.219,0.075,0.075,0.063,0.063,0.075,0.212,0.338,0.094,0.081,0.125,0.144,0.256,0.106,0.219,0.388,0.212,0.231,0.331,0.181,0.144,0.144,0.212,0.287,0.225,0.181
6001260509,7625,Consumption,25/11/19,No,0.681,0.75,0.088,0.106,0.094,0.069,0.069,0.069,0.063,0.081,0.069,0.056,0.075,0.656,0.219,0.075,0.056,0.069,0.063,0.063,0.069,0.063,0.069,0.069,0.056,0.063,0.056,0.069,0.056,0.069,0.05,0.088,0.088,0.081,0.056,0.131,0.063,0.256,0.181,0.138,0.119,0.125,0.125,0.169,0.231,0.3,0.2,0.212
6001260509,7625,Consumption,26/11/19,No,0.2,0.625,0.719,0.075,0.069,0.056,0.069,0.056,0.088,0.063,0.106,0.081,0.069,0.469,0.406,0.075,0.069,0.056,0.069,0.056,0.069,0.063,0.063,0.069,0.056,0.069,0.05,0.069,0.063,0.063,0.063,0.05,0.069,0.063,0.063,0.081,0.125,0.306,0.119,0.113,0.113,0.1,0.406,0.269,0.306,0.188,0.231,0.206
6001260509,7625,Consumption,27/11/19,No,0.356,0.069,0.056,0.069,0.056,0.069,0.05,0.063,0.05,0.063,0.05,0.056,0.063,0.05,0.781,0.094,0.05,0.069,0.05,0.069,0.044,0.063,0.056,0.063,0.069,0.063,0.05,0.069,0.063,0.063,0.075,0.05,0.063,0.088,0.081,0.081,0.05,0.081,0.713,0.55,0.138,0.106,0.2,0.2,0.163,0.237,0.25,0.506
6001260509,7625,Consumption,28/11/19,No,0.606,0.563,0.531,0.088,0.069,0.075,0.063,0.075,0.069,0.106,0.081,0.063,0.113,0.081,0.131,0.131,0.056,0.069,0.069,0.056,0.075,0.063,0.063,0.069,0.056,0.069,0.075,0.05,0.069,0.075,0.056,0.063,0.056,0.069,0.056,0.069,0.056,0.069,0.056,0.075,0.431,0.212,0.138,0.275,0.406,0.206,0.338,0.219
6001260509,7625,Consumption,29/11/19,No,0.206,0.163,0.494,0.412,0.531,0.075,0.05,0.069,0.044,0.075,0.063,0.106,0.075,0.044,0.069,0.15,0.05,0.038,0.031,0.063,0.05,0.05,0.038,0.025,0.044,0.038,0.025,0.044,0.038,0.025,0.038,0.025,0.044,0.031,0.081,0.063,0.344,0.237,0.256,0.244,0.65,0.469,0.263,0.8,1.019,0.875,0.838,0.269
6001260509,7625,Consumption,30/11/19,No,0.269,0.463,0.719,0.075,0.063,0.038,0.063,0.05,0.044,0.056,0.044,0.256,0.263,0.25,0.081,0.044,0.113,0.088,0.075,0.056,0.088,0.05,0.044,0.05,0.038,0.056,0.031,0.056,0.044,0.038,0.069,0.075,0.075,0.044,0.05,0.05,0.044,0.05,0.05,0.044,0.05,0.05,0.044,0.05,0.05,0.038,0.056,0.038
6001260509,7625,Consumption,1/12/19,No,0.05,0.05,0.031,0.05,0.044,0.044,0.05,0.044,0.05,0.031,0.05,0.038,0.05,0.069,0.063,0.056,0.044,0.038,0.05,0.038,0.05,0.038,0.05,0.038,0.044,0.044,0.044,0.056,0.031,0.05,0.044,0.038,0.05,0.044,0.05,0.038,0.044,0.038,0.05,0.038,0.05,0.044,0.044,0.044,0.038,0.044,0.038,0.044
